Crime Category,Crime ID,Month,Latitude,Location,Longitude,Outcome,Outcome Date
Anti social behaviour,104782659,2022-09,51.520807,On or near B506,-0.143045,,
Anti social behaviour,104782658,2022-09,51.517741,On or near Langham Place,-0.143126,,
Anti social behaviour,104782656,2022-09,51.520807,On or near B506,-0.143045,,
Anti social behaviour,104782654,2022-09,51.515753,On or near John Prince's Street,-0.143092,,
Anti social behaviour,104782653,2022-09,51.517741,On or near Langham Place,-0.143126,,
Anti social behaviour,104782652,2022-09,51.517741,On or near Langham Place,-0.143126,,
Anti social behaviour,104782657,2022-09,51.520807,On or near B506,-0.143045,,
Anti social behaviour,104782649,2022-09,51.523320,On or near ,-0.143908,,
Anti social behaviour,104782648,2022-09,51.519990,On or near Portland Place,-0.144837,,
Anti social behaviour,104782647,2022-09,51.519990,On or near Portland Place,-0.144837,,
Anti social behaviour,104782646,2022-09,51.517311,On or near Dean's Mews,-0.145464,,
Anti social behaviour,104780940,2022-09,51.512469,On or near Inverness Mews,-0.187181,,
Anti social behaviour,104780954,2022-09,51.520642,On or near Bourne Terrace,-0.186554,,
Anti social behaviour,104780963,2022-09,51.510925,On or near Fosbury Mews,-0.186219,,
Anti social behaviour,104780964,2022-09,51.510925,On or near Fosbury Mews,-0.186219,,
Anti social behaviour,104780965,2022-09,51.516701,On or near A4206,-0.185240,,
Anti social behaviour,104782645,2022-09,51.520238,On or near ,-0.144625,,
Anti social behaviour,104782644,2022-09,51.520447,On or near Upper Wimpole Street,-0.149301,,
Anti social behaviour,104780966,2022-09,51.516701,On or near A4206,-0.185240,,
Anti social behaviour,104780974,2022-09,51.522140,On or near Warwick Place,-0.183410,,
Anti social behaviour,104782643,2022-09,51.515383,On or near Picton Place,-0.150947,,
Anti social behaviour,104782642,2022-09,51.517684,On or near Thayer Street,-0.151474,,
Anti social behaviour,104782638,2022-09,51.521724,On or near Oldbury Place,-0.152161,,
Anti social behaviour,104782637,2022-09,51.521724,On or near Oldbury Place,-0.152161,,
Anti social behaviour,104782636,2022-09,51.521724,On or near Oldbury Place,-0.152161,,
Anti social behaviour,104782635,2022-09,51.521724,On or near Oldbury Place,-0.152161,,
Anti social behaviour,104782634,2022-09,51.520677,On or near Marylebone High Street,-0.151900,,
Anti social behaviour,104782633,2022-09,51.520120,On or near Ossington Buildings,-0.153076,,
Anti social behaviour,104782632,2022-09,51.518113,On or near Manchester Mews,-0.153561,,
Anti social behaviour,104782628,2022-09,51.523384,On or near York Terrace West,-0.154256,,
Anti social behaviour,104782624,2022-09,51.519419,On or near Dorset Street,-0.156549,,
Anti social behaviour,104782623,2022-09,51.519419,On or near Dorset Street,-0.156549,,
Anti social behaviour,104782622,2022-09,51.519419,On or near Dorset Street,-0.156549,,
Anti social behaviour,104782621,2022-09,51.521564,On or near Porter Street,-0.156852,,
Anti social behaviour,104781812,2022-09,51.522761,On or near Baker Street,-0.156919,,
Anti social behaviour,104781811,2022-09,51.521564,On or near Porter Street,-0.156852,,
Anti social behaviour,104781810,2022-09,51.521564,On or near Porter Street,-0.156852,,
Anti social behaviour,104781809,2022-09,51.521564,On or near Porter Street,-0.156852,,
Anti social behaviour,104781808,2022-09,51.521564,On or near Porter Street,-0.156852,,
Anti social behaviour,104780990,2022-09,51.519248,On or near Kingdom Street,-0.181882,,
Anti social behaviour,104780991,2022-09,51.514109,On or near Devonshire Terrace,-0.180443,,
Anti social behaviour,104781654,2022-09,51.511621,On or near Bayswater Road,-0.176017,,
Anti social behaviour,104781806,2022-09,51.517958,On or near Gloucester Place Mews,-0.158554,,
Anti social behaviour,104781805,2022-09,51.514328,On or near Bryanston Street,-0.158182,,
Anti social behaviour,104781804,2022-09,51.514328,On or near Bryanston Street,-0.158182,,
Anti social behaviour,104781802,2022-09,51.523221,On or near Siddons Lane,-0.158717,,
Anti social behaviour,104781801,2022-09,51.523221,On or near Siddons Lane,-0.158717,,
Anti social behaviour,104781800,2022-09,51.519350,On or near Clay Street,-0.157907,,
Anti social behaviour,104781799,2022-09,51.514328,On or near Bryanston Street,-0.158182,,
Anti social behaviour,104781798,2022-09,51.516407,On or near ,-0.158285,,
Anti social behaviour,104781796,2022-09,51.514556,On or near Seymour Street,-0.159542,,
Anti social behaviour,104781795,2022-09,51.514556,On or near Seymour Street,-0.159542,,
Anti social behaviour,104781793,2022-09,51.520801,On or near Gloucester Place,-0.159232,,
Anti social behaviour,104781792,2022-09,51.520071,On or near Durweston Street,-0.159723,,
Anti social behaviour,104781789,2022-09,51.514880,On or near Great Cumberland Mews,-0.160682,,
Anti social behaviour,104781788,2022-09,51.521049,On or near Salisbury Place,-0.160174,,
Anti social behaviour,104781787,2022-09,51.517758,On or near Bryanston Square,-0.161315,,
Anti social behaviour,104781786,2022-09,51.517758,On or near Bryanston Square,-0.161315,,
Anti social behaviour,104781784,2022-09,51.513997,On or near Seymour Street,-0.162865,,
Anti social behaviour,104781694,2022-09,51.523077,On or near Church Street,-0.170817,,
Anti social behaviour,104781783,2022-09,51.521235,On or near Wyndham Street,-0.162242,,
Anti social behaviour,104781652,2022-09,51.523587,On or near A5,-0.175251,,
Anti social behaviour,104781653,2022-09,51.523587,On or near A5,-0.175251,,
Anti social behaviour,104781655,2022-09,51.523587,On or near A5,-0.175251,,
Anti social behaviour,104781656,2022-09,51.522871,On or near ,-0.173723,,
Anti social behaviour,104781657,2022-09,51.526358,On or near Pollitt Drive,-0.173569,,
Anti social behaviour,104781781,2022-09,51.521882,On or near Great Central Street,-0.162216,,
Anti social behaviour,104781778,2022-09,51.517848,On or near Seymour Place,-0.162465,,
Anti social behaviour,104781777,2022-09,51.517848,On or near Seymour Place,-0.162465,,
Anti social behaviour,104781658,2022-09,51.521066,On or near Church Street,-0.173910,,
Anti social behaviour,104781775,2022-09,51.525336,On or near Taunton Place,-0.162307,,
Anti social behaviour,104781774,2022-09,51.520025,On or near ,-0.162536,,
Anti social behaviour,104781773,2022-09,51.524016,On or near Boston Place,-0.162980,,
Anti social behaviour,104781769,2022-09,51.514314,On or near Archery Close,-0.164754,,
Anti social behaviour,104781768,2022-09,51.514314,On or near Archery Close,-0.164754,,
Anti social behaviour,104781767,2022-09,51.514314,On or near Archery Close,-0.164754,,
Anti social behaviour,104781766,2022-09,51.520581,On or near Walmer Place,-0.163537,,
Anti social behaviour,104781765,2022-09,51.520581,On or near Walmer Place,-0.163537,,
Anti social behaviour,104781763,2022-09,51.515905,On or near George Street,-0.164143,,
Anti social behaviour,104781762,2022-09,51.515905,On or near George Street,-0.164143,,
Anti social behaviour,104781761,2022-09,51.515905,On or near George Street,-0.164143,,
Anti social behaviour,104781759,2022-09,51.523507,On or near Harewood Avenue,-0.164904,,
Anti social behaviour,104781756,2022-09,51.525009,On or near Rossmore Road,-0.164973,,
Anti social behaviour,104781752,2022-09,51.521629,On or near ,-0.165037,,
Anti social behaviour,104781748,2022-09,51.525009,On or near Rossmore Road,-0.164973,,
Anti social behaviour,104781747,2022-09,51.515748,On or near ,-0.164999,,
Anti social behaviour,104781745,2022-09,51.514660,On or near Connaught Street,-0.165014,,
Anti social behaviour,104781744,2022-09,51.525009,On or near Rossmore Road,-0.164973,,
Anti social behaviour,104781743,2022-09,51.515082,On or near Kendal Street,-0.165588,,
Anti social behaviour,104781742,2022-09,51.521629,On or near ,-0.165037,,
Anti social behaviour,104781741,2022-09,51.519041,On or near Homer Row,-0.165170,,
Anti social behaviour,104781738,2022-09,51.520213,On or near Harcourt Street,-0.165324,,
Anti social behaviour,104781736,2022-09,51.520213,On or near Harcourt Street,-0.165324,,
Anti social behaviour,104781734,2022-09,51.526676,On or near Paveley Street,-0.165757,,
Anti social behaviour,104781733,2022-09,51.518384,On or near Crawford Place,-0.165672,,
Anti social behaviour,104781660,2022-09,51.523415,On or near Hatton Row,-0.174018,,
Anti social behaviour,104781730,2022-09,51.526676,On or near Paveley Street,-0.165757,,
Anti social behaviour,104781663,2022-09,51.522527,On or near ,-0.174198,,
Anti social behaviour,104781664,2022-09,51.522527,On or near ,-0.174198,,
Anti social behaviour,104781667,2022-09,51.516969,On or near ,-0.173569,,
Anti social behaviour,104781668,2022-09,51.516969,On or near ,-0.173569,,
Anti social behaviour,104781670,2022-09,51.523659,On or near Luton Street,-0.172941,,
Anti social behaviour,104781672,2022-09,51.524898,On or near Frampton Street,-0.172805,,
Anti social behaviour,104781673,2022-09,51.522515,On or near Venables Street,-0.172800,,
Anti social behaviour,104781675,2022-09,51.515436,On or near Norfolk Square Mews,-0.173256,,
Anti social behaviour,104781729,2022-09,51.516691,On or near Burwood Place,-0.166071,,
Anti social behaviour,104781676,2022-09,51.515436,On or near Norfolk Square Mews,-0.173256,,
Anti social behaviour,104781681,2022-09,51.516515,On or near Norfolk Place,-0.172103,,
Anti social behaviour,104781728,2022-09,51.516691,On or near Burwood Place,-0.166071,,
Anti social behaviour,104781684,2022-09,51.522834,On or near Penfold Street,-0.171374,,
Anti social behaviour,104781688,2022-09,51.533877,On or near Charles Lane,-0.170240,,
Anti social behaviour,104781689,2022-09,51.525135,On or near Capland Street,-0.170734,,
Anti social behaviour,104781690,2022-09,51.524481,On or near Samford Street,-0.170299,,
Anti social behaviour,104781727,2022-09,51.516691,On or near Burwood Place,-0.166071,,
Anti social behaviour,104781726,2022-09,51.536698,On or near Townshend Road,-0.167762,,
Anti social behaviour,104781724,2022-09,51.523869,On or near Portman Gate,-0.166201,,
Anti social behaviour,104781723,2022-09,51.523869,On or near Portman Gate,-0.166201,,
Anti social behaviour,104781722,2022-09,51.526808,On or near Swain Street,-0.167308,,
Anti social behaviour,104781721,2022-09,51.518142,On or near Old Marylebone Road,-0.167440,,
Anti social behaviour,104781719,2022-09,51.519328,On or near Cabbell Street,-0.167955,,
Anti social behaviour,104781718,2022-09,51.516190,On or near Cambridge Square,-0.167965,,
Anti social behaviour,104781717,2022-09,51.521581,On or near Lisson Street,-0.168297,,
Anti social behaviour,104781714,2022-09,51.534357,On or near Allitsen Road,-0.168159,,
Anti social behaviour,104781708,2022-09,51.522621,On or near Broadley Street,-0.169221,,
Anti social behaviour,104781707,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781691,2022-09,51.524481,On or near Samford Street,-0.170299,,
Anti social behaviour,104781692,2022-09,51.531606,On or near Wellington Place,-0.170475,,
Anti social behaviour,104781693,2022-09,51.520546,On or near ,-0.169967,,
Anti social behaviour,104781709,2022-09,51.522621,On or near Broadley Street,-0.169221,,
Anti social behaviour,104781706,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781705,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781704,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781710,2022-09,51.516576,On or near Southwick Street,-0.170227,,
Anti social behaviour,104781703,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781711,2022-09,51.516576,On or near Southwick Street,-0.170227,,
Anti social behaviour,104781712,2022-09,51.516576,On or near Southwick Street,-0.170227,,
Anti social behaviour,104781713,2022-09,51.534357,On or near Allitsen Road,-0.168159,,
Anti social behaviour,104781715,2022-09,51.535082,On or near St John's Wood Terrace,-0.169081,,
Anti social behaviour,104781702,2022-09,51.519526,On or near ,-0.169129,,
Anti social behaviour,104781701,2022-09,51.522621,On or near Broadley Street,-0.169221,,
Anti social behaviour,104781720,2022-09,51.528817,On or near ,-0.168669,,
Anti social behaviour,104781700,2022-09,51.513652,On or near Strathearn Place,-0.170733,,
Anti social behaviour,104781699,2022-09,51.513652,On or near Strathearn Place,-0.170733,,
Anti social behaviour,104781698,2022-09,51.516576,On or near Southwick Street,-0.170227,,
Anti social behaviour,104781725,2022-09,51.534842,On or near Shannon Place,-0.166380,,
Anti social behaviour,104781731,2022-09,51.526676,On or near Paveley Street,-0.165757,,
Anti social behaviour,104781697,2022-09,51.516576,On or near Southwick Street,-0.170227,,
Anti social behaviour,104781732,2022-09,51.528388,On or near Grove Gardens,-0.166510,,
Anti social behaviour,104781696,2022-09,51.522322,On or near ,-0.170213,,
Anti social behaviour,104781735,2022-09,51.526676,On or near Paveley Street,-0.165757,,
Anti social behaviour,104781685,2022-09,51.513680,On or near Sussex Mews East,-0.172505,,
Anti social behaviour,104781683,2022-09,51.519927,On or near A40,-0.172356,,
Anti social behaviour,104781737,2022-09,51.520213,On or near Harcourt Street,-0.165324,,
Anti social behaviour,104781682,2022-09,51.519927,On or near A40,-0.172356,,
Anti social behaviour,104781739,2022-09,51.521898,On or near Bendall Mews,-0.165559,,
Anti social behaviour,104781680,2022-09,51.516515,On or near Norfolk Place,-0.172103,,
Anti social behaviour,104781679,2022-09,51.515436,On or near Norfolk Square Mews,-0.173256,,
Anti social behaviour,104781716,2022-09,51.521581,On or near Lisson Street,-0.168297,,
Anti social behaviour,104781678,2022-09,51.515436,On or near Norfolk Square Mews,-0.173256,,
Anti social behaviour,104781677,2022-09,51.515436,On or near Norfolk Square Mews,-0.173256,,
Anti social behaviour,104781695,2022-09,51.522322,On or near ,-0.170213,,
Anti social behaviour,104781740,2022-09,51.515082,On or near Kendal Street,-0.165588,,
Anti social behaviour,104781746,2022-09,51.528421,On or near Hanover Gate,-0.165196,,
Anti social behaviour,104781674,2022-09,51.522515,On or near Venables Street,-0.172800,,
Anti social behaviour,104781671,2022-09,51.523659,On or near Luton Street,-0.172941,,
Anti social behaviour,104781749,2022-09,51.521629,On or near ,-0.165037,,
Anti social behaviour,104781669,2022-09,51.516969,On or near ,-0.173569,,
Anti social behaviour,104781750,2022-09,51.521629,On or near ,-0.165037,,
Anti social behaviour,104781666,2022-09,51.522527,On or near ,-0.174198,,
Anti social behaviour,104781751,2022-09,51.521629,On or near ,-0.165037,,
Anti social behaviour,104781754,2022-09,51.515128,On or near Portsea Mews,-0.164477,,
Anti social behaviour,104781757,2022-09,51.518052,On or near Molyneux Street,-0.164561,,
Anti social behaviour,104781758,2022-09,51.522669,On or near Hayes Place,-0.165413,,
Anti social behaviour,104781665,2022-09,51.522527,On or near ,-0.174198,,
Anti social behaviour,104781687,2022-09,51.516688,On or near Southwick Mews,-0.171102,,
Anti social behaviour,104781662,2022-09,51.522527,On or near ,-0.174198,,
Anti social behaviour,104781661,2022-09,51.523415,On or near Hatton Row,-0.174018,,
Anti social behaviour,104781659,2022-09,51.521066,On or near Church Street,-0.173910,,
Anti social behaviour,104781760,2022-09,51.515905,On or near George Street,-0.164143,,
Anti social behaviour,104781764,2022-09,51.520581,On or near Walmer Place,-0.163537,,
Anti social behaviour,104781770,2022-09,51.515189,On or near Portsea Place,-0.164388,,
Anti social behaviour,104781686,2022-09,51.532748,On or near Cochrane Street,-0.171049,,
Anti social behaviour,104781771,2022-09,51.517372,On or near Harrowby Street,-0.164228,,
