LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
MEX,HOUSECOST,RENT,IDX2015,Q,1998-Q2,48.11486314
MEX,HOUSECOST,RENT,IDX2015,Q,1998-Q3,49.80108032
MEX,HOUSECOST,RENT,IDX2015,Q,1998-Q4,51.78571014
MEX,HOUSECOST,RENT,IDX2015,Q,1999-Q1,53.54513201
MEX,HOUSECOST,RENT,IDX2015,Q,1999-Q2,55.30858695
MEX,HOUSECOST,RENT,IDX2015,Q,1999-Q3,56.98501213
MEX,HOUSECOST,RENT,IDX2015,Q,1999-Q4,58.44898087
MEX,HOUSECOST,RENT,IDX2015,Q,2000-Q1,59.57848513
MEX,HOUSECOST,RENT,IDX2015,Q,2000-Q2,60.53791734
MEX,HOUSECOST,RENT,IDX2015,Q,2000-Q3,61.38101453
MEX,HOUSECOST,RENT,IDX2015,Q,2000-Q4,62.23347254
MEX,HOUSECOST,RENT,IDX2015,Q,2001-Q1,63.08989349
MEX,HOUSECOST,RENT,IDX2015,Q,2001-Q2,63.93631309
MEX,HOUSECOST,RENT,IDX2015,Q,2001-Q3,64.87354267
MEX,HOUSECOST,RENT,IDX2015,Q,2001-Q4,65.92374853
MEX,HOUSECOST,RENT,IDX2015,Q,2002-Q1,67.20122137
MEX,HOUSECOST,RENT,IDX2015,Q,2002-Q2,68.60400877
MEX,HOUSECOST,RENT,IDX2015,Q,2002-Q3,69.79838794
MEX,HOUSECOST,RENT,IDX2015,Q,2002-Q4,70.86380736
MEX,HOUSECOST,RENT,IDX2015,Q,2003-Q1,71.72959518
MEX,HOUSECOST,RENT,IDX2015,Q,2003-Q2,72.50649388
MEX,HOUSECOST,RENT,IDX2015,Q,2003-Q3,73.31605868
MEX,HOUSECOST,RENT,IDX2015,Q,2003-Q4,74.1226058
MEX,HOUSECOST,RENT,IDX2015,Q,2004-Q1,74.72213131
MEX,HOUSECOST,RENT,IDX2015,Q,2004-Q2,75.42192147
MEX,HOUSECOST,RENT,IDX2015,Q,2004-Q3,76.10367822
MEX,HOUSECOST,RENT,IDX2015,Q,2004-Q4,76.67022113
MEX,HOUSECOST,RENT,IDX2015,Q,2005-Q1,77.22513246
MEX,HOUSECOST,RENT,IDX2015,Q,2005-Q2,77.74605564
MEX,HOUSECOST,RENT,IDX2015,Q,2005-Q3,78.32114952
MEX,HOUSECOST,RENT,IDX2015,Q,2005-Q4,78.96785335
MEX,HOUSECOST,RENT,IDX2015,Q,2006-Q1,79.55490613
MEX,HOUSECOST,RENT,IDX2015,Q,2006-Q2,80.25758902
MEX,HOUSECOST,RENT,IDX2015,Q,2006-Q3,80.88042884
MEX,HOUSECOST,RENT,IDX2015,Q,2006-Q4,81.48157574
MEX,HOUSECOST,RENT,IDX2015,Q,2007-Q1,82.09952001
MEX,HOUSECOST,RENT,IDX2015,Q,2007-Q2,82.70457391
MEX,HOUSECOST,RENT,IDX2015,Q,2007-Q3,83.30480064
MEX,HOUSECOST,RENT,IDX2015,Q,2007-Q4,83.85557395
MEX,HOUSECOST,RENT,IDX2015,Q,2008-Q1,84.47177551
MEX,HOUSECOST,RENT,IDX2015,Q,2008-Q2,85.09126793
MEX,HOUSECOST,RENT,IDX2015,Q,2008-Q3,85.73538502
MEX,HOUSECOST,RENT,IDX2015,Q,2008-Q4,86.70322879
MEX,HOUSECOST,RENT,IDX2015,Q,2009-Q1,87.51349703
MEX,HOUSECOST,RENT,IDX2015,Q,2009-Q2,88.10446867
MEX,HOUSECOST,RENT,IDX2015,Q,2009-Q3,88.63035552
MEX,HOUSECOST,RENT,IDX2015,Q,2009-Q4,89.1379546
MEX,HOUSECOST,RENT,IDX2015,Q,2010-Q1,89.64108454
MEX,HOUSECOST,RENT,IDX2015,Q,2010-Q2,90.18243875
MEX,HOUSECOST,RENT,IDX2015,Q,2010-Q3,90.74817424
MEX,HOUSECOST,RENT,IDX2015,Q,2010-Q4,91.16769725
MEX,HOUSECOST,RENT,IDX2015,Q,2011-Q1,91.61823577
MEX,HOUSECOST,RENT,IDX2015,Q,2011-Q2,92.09234421
MEX,HOUSECOST,RENT,IDX2015,Q,2011-Q3,92.46524815
MEX,HOUSECOST,RENT,IDX2015,Q,2011-Q4,92.88731573
MEX,HOUSECOST,RENT,IDX2015,Q,2012-Q1,93.30997685
MEX,HOUSECOST,RENT,IDX2015,Q,2012-Q2,93.73899217
MEX,HOUSECOST,RENT,IDX2015,Q,2012-Q3,94.19044039
MEX,HOUSECOST,RENT,IDX2015,Q,2012-Q4,94.70148359
MEX,HOUSECOST,RENT,IDX2015,Q,2013-Q1,95.2064071
MEX,HOUSECOST,RENT,IDX2015,Q,2013-Q2,95.70384094
MEX,HOUSECOST,RENT,IDX2015,Q,2013-Q3,96.29122859
MEX,HOUSECOST,RENT,IDX2015,Q,2013-Q4,96.76986538
MEX,HOUSECOST,RENT,IDX2015,Q,2014-Q1,97.22429562
MEX,HOUSECOST,RENT,IDX2015,Q,2014-Q2,97.67700741
MEX,HOUSECOST,RENT,IDX2015,Q,2014-Q3,98.17657022
MEX,HOUSECOST,RENT,IDX2015,Q,2014-Q4,98.73461777
MEX,HOUSECOST,RENT,IDX2015,Q,2015-Q1,99.2448844
MEX,HOUSECOST,RENT,IDX2015,Q,2015-Q2,99.75174838
MEX,HOUSECOST,RENT,IDX2015,Q,2015-Q3,100.2485307
MEX,HOUSECOST,RENT,IDX2015,Q,2015-Q4,100.7548365
MEX,HOUSECOST,RENT,IDX2015,Q,2016-Q1,101.3451799
MEX,HOUSECOST,RENT,IDX2015,Q,2016-Q2,101.9265865
MEX,HOUSECOST,RENT,IDX2015,Q,2016-Q3,102.5099326
MEX,HOUSECOST,RENT,IDX2015,Q,2016-Q4,103.1116499
MEX,HOUSECOST,RENT,IDX2015,Q,2017-Q1,103.8038383
MEX,HOUSECOST,RENT,IDX2015,Q,2017-Q2,104.3994795
MEX,HOUSECOST,RENT,IDX2015,Q,2017-Q3,105.0319649
MEX,HOUSECOST,RENT,IDX2015,Q,2017-Q4,105.702965
MEX,HOUSECOST,RENT,IDX2015,Q,2018-Q1,106.3425134
MEX,HOUSECOST,RENT,IDX2015,Q,2018-Q2,106.9764997
MEX,HOUSECOST,RENT,IDX2015,Q,2018-Q3,107.7038981
MEX,HOUSECOST,RENT,IDX2015,Q,2018-Q4,108.4441351
MEX,HOUSECOST,RENT,IDX2015,Q,2019-Q1,109.1628652
MEX,HOUSECOST,RENT,IDX2015,Q,2019-Q2,110.0053613
MEX,HOUSECOST,RENT,IDX2015,Q,2019-Q3,110.8127842
MEX,HOUSECOST,RENT,IDX2015,Q,2019-Q4,111.5602341
MEX,HOUSECOST,RENT,IDX2015,Q,2020-Q1,112.3304215
MEX,HOUSECOST,RENT,IDX2015,Q,2020-Q2,113.0867104
MEX,HOUSECOST,RENT,IDX2015,Q,2020-Q3,113.424165
MEX,HOUSECOST,RENT,IDX2015,Q,2020-Q4,113.8639465
MEX,HOUSECOST,RENT,IDX2015,Q,2021-Q1,114.4172068
MEX,HOUSECOST,RENT,IDX2015,Q,2021-Q2,114.9973679
MEX,HOUSECOST,RENT,IDX2015,Q,2021-Q3,115.8080247
MEX,HOUSECOST,RENT,IDX2015,Q,2021-Q4,116.7277429
MEX,HOUSECOST,RENT,IDX2015,Q,2022-Q1,117.3927433
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1970-Q1,9.322305376
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1970-Q2,9.529146209
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1970-Q3,9.74042006
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1970-Q4,10.00933793
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1971-Q1,10.27079066
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1971-Q2,10.64063468
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1971-Q3,11.1019592
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1971-Q4,11.42011855
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1972-Q1,11.64143794
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1972-Q2,11.80663513
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1972-Q3,12.03598257
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1972-Q4,12.38993339
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1973-Q1,12.86577935
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1973-Q2,13.18676829
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1973-Q3,13.63546626
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1973-Q4,14.13655279
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1974-Q1,14.69236005
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1974-Q2,14.79073112
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1974-Q3,15.06762049
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1974-Q4,15.49380042
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1975-Q1,15.98531818
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1975-Q2,16.39165064
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1975-Q3,17.06193046
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1975-Q4,18.26218597
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1976-Q1,19.53637139
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1976-Q2,20.91295633
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1976-Q3,23.09894589
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1976-Q4,25.04823859
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1977-Q1,27.61207097
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1977-Q2,30.51520162
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1977-Q3,31.85785641
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1977-Q4,32.74191242
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1978-Q1,33.15247243
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1978-Q2,34.07404683
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1978-Q3,32.6919825
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1978-Q4,32.9499104
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1979-Q1,32.05682874
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1979-Q2,31.47362394
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1979-Q3,31.54785722
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1979-Q4,30.86620836
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1980-Q1,30.18565642
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1980-Q2,29.33919325
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1980-Q3,27.92555258
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1980-Q4,28.06203928
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1981-Q1,27.88267729
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1981-Q2,26.37180889
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1981-Q3,25.444133
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1981-Q4,24.2056309
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1982-Q1,23.29942323
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1982-Q2,22.89183219
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1982-Q3,23.25396659
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1982-Q4,23.02947271
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1983-Q1,23.10868702
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1983-Q2,23.70246531
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1983-Q3,23.81393492
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1983-Q4,23.51443717
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1984-Q1,23.46523317
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1984-Q2,23.18855215
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1984-Q3,23.3658635
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1984-Q4,23.45263717
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1985-Q1,23.30115675
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1985-Q2,23.45308938
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1985-Q3,23.21614585
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1985-Q4,23.66048141
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1986-Q1,24.12916791
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1986-Q2,24.20454493
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1986-Q3,24.76669428
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1986-Q4,24.99670615
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1987-Q1,25.43160374
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1987-Q2,25.59754396
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1987-Q3,25.66563978
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1987-Q4,26.02028246
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1988-Q1,26.14205638
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1988-Q2,26.67291055
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1988-Q3,27.17587403
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1988-Q4,27.46123881
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1989-Q1,27.89599424
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1989-Q2,28.34455523
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1989-Q3,29.06120939
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1989-Q4,29.29903045
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1990-Q1,29.17351695
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1990-Q2,29.62950715
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1990-Q3,29.1015581
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1990-Q4,28.96238487
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q1,29.20654133
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q2,29.67479079
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q3,30.08972433
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1991-Q4,30.90839522
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q1,31.92025803
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q2,31.15519803
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q3,33.36781761
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1992-Q4,33.48507697
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q1,33.91362005
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q2,34.42954121
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q3,35.53128819
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1993-Q4,36.77015119
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q1,38.27740828
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q2,39.02526944
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q3,40.15324139
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1994-Q4,40.52077394
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q1,41.29401595
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q2,41.79881849
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q3,42.58664727
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1995-Q4,43.68317769
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q1,44.76140134
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q2,46.24391656
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q3,47.54507177
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1996-Q4,49.0588302
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q1,50.47853555
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q2,51.83960093
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q3,53.01811624
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1997-Q4,54.61193826
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q1,55.79776703
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q2,57.24075066
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q3,58.84584403
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1998-Q4,60.89083956
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q1,63.25456157
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q2,65.96267893
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q3,69.0826498
NLD,HOUSECOST,NOMINAL,IDX2015,Q,1999-Q4,72.54518251
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q1,75.82076704
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q2,78.73865258
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q3,81.630166
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2000-Q4,84.06379392
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q1,86.01566248
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q2,88.27416769
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q3,90.0274723
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2001-Q4,91.453007
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q1,93.08993164
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q2,94.260824
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q3,95.38358579
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2002-Q4,95.90059779
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q1,96.69214097
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q2,97.65835407
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q3,98.07115121
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2003-Q4,99.72926368
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q1,100.8124099
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q2,101.796352
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q3,102.8469372
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2004-Q4,103.7026946
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q1,104.6241882
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q2,105.7822263
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q3,106.7672602
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2005-Q4,107.7123254
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q1,108.9049434
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q2,110.4289127
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q3,111.2177759
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2006-Q4,112.489368
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q1,114.0308662
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q2,115.2369136
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q3,116.9513088
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2007-Q4,118.2769113
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q1,118.3590705
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q2,118.9238192
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q3,119.8616457
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2008-Q4,117.5344646
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q1,116.3215968
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q2,113.4382162
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q3,111.8637815
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2009-Q4,111.8894055
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q1,111.4866948
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q2,111.9430609
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q3,111.4019264
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2010-Q4,110.8803178
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q1,110.9441788
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q2,109.9916025
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q3,108.8362015
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2011-Q4,107.0970172
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q1,104.9449542
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q2,103.7525087
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q3,99.09524889
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2012-Q4,99.74928819
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q1,96.93495533
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q2,95.39362787
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q3,95.37776348
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2013-Q4,95.37965332
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q1,95.7227131
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q2,96.60457919
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q3,96.56421127
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2014-Q4,97.33449644
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q1,98.23038546
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q2,99.4618127
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q3,100.7917707
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2015-Q4,101.5160311
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q1,102.7278009
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q2,103.9502992
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q3,105.8826833
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2016-Q4,107.6452167
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q1,109.6413547
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q2,111.7200637
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q3,113.6610532
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2017-Q4,116.8905283
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q1,119.8693037
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q2,121.9956288
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q3,125.2147196
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2018-Q4,127.5433479
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q1,129.7100156
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q2,132.0695865
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q3,132.9476138
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2019-Q4,135.9047841
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q1,137.8541691
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q2,141.3543464
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q3,144.0671934
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2020-Q4,147.7662911
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q1,153.401019
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q2,159.7528323
NLD,HOUSECOST,NOMINAL,IDX2015,Q,2021-Q3,168.1548626
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1980-Q1,88.14488433
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1980-Q2,84.89901525
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1980-Q3,79.93949139
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1980-Q4,79.36277347
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1981-Q1,78.19612708
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1981-Q2,72.97385107
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1981-Q3,69.52760766
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1981-Q4,65.45644101
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1982-Q1,61.6171134
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1982-Q2,60.35676686
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1982-Q3,61.26233662
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1982-Q4,60.61901095
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1983-Q1,61.2902121
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1983-Q2,62.41741905
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1983-Q3,62.06997231
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1983-Q4,60.55836426
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1984-Q1,59.91511407
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1984-Q2,58.51910602
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1984-Q3,58.33527405
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1984-Q4,57.98196402
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1985-Q1,56.79390228
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1985-Q2,56.72728153
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1985-Q3,55.7857618
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1985-Q4,56.54498391
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1986-Q1,57.04913419
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1986-Q2,57.0548702
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1986-Q3,58.26178513
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1986-Q4,58.72765016
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q1,59.6282276
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q2,59.97701034
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q3,60.03824071
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1987-Q4,60.63601967
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q1,61.67328767
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q2,62.1968167
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q3,62.37761372
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1988-Q4,61.81870825
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q1,62.41374357
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q2,61.83640561
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q3,61.87717618
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1989-Q4,61.14695442
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q1,57.69605534
NLD,HOUSECOST,PRICEINCOME,IDX2015,Q,1990-Q2,59.25938632
