FIPS,State,County,Cheapest Technology,Cost
45069,Marlboro,South Carolina,Solar PV (Utility),82.90116696814773
45087,Union,South Carolina,Solar PV (Utility),81.13752992729856
46015,Brule,South Dakota,Wind,61.72962107313761
46025,Clark,South Dakota,Wind,61.37854677459859
46037,Day,South Dakota,Wind,59.33033762428316
46049,Faulk,South Dakota,Wind,63.054536079402126
46057,Hamlin,South Dakota,Wind,64.91963530696161
46067,Hutchinson,South Dakota,Wind,61.89638544892066
46077,Kingsbury,South Dakota,Wind,61.8553943549749
51097,King and Queen,Virginia,Natural Gas Combined Cycle,71.62088142454343
51109,Louisa,Virginia,Natural Gas Combined Cycle,70.02200678224271
1035,Conecuh,Alabama,Natural Gas Combined Cycle,57.83501134057055
1039,Covington,Alabama,Natural Gas Combined Cycle,59.01631299064833
1049,DeKalb,Alabama,Solar PV (Utility),84.34709727429707
1053,Escambia,Alabama,Natural Gas Combined Cycle,57.80794734057056
1063,Greene,Alabama,Natural Gas Combined Cycle,59.127650489870625
1069,Houston,Alabama,Natural Gas Combined Cycle,61.299697891114945
1075,Lamar,Alabama,Natural Gas Combined Cycle,58.25570798909292
1077,Lauderdale,Alabama,Natural Gas Combined Cycle,57.94736389578117
12047,Hamilton,Florida,Natural Gas Combined Cycle,67.96884921303982
12067,Lafayette,Florida,Solar PV (Residential),245.44044219159983
12077,Liberty,Florida,Solar PV (Utility),78.8908827843996
4001,Apache,Arizona,Solar PV (Utility),65.29365202347866
4007,Gila,Arizona,Solar PV (Residential),211.15830532678123
4019,Pima,Arizona,Solar PV (Utility),64.78500494554709
5011,Bradley,Arkansas,Natural Gas Combined Cycle,59.53132297353883
5023,Cleburne,Arkansas,Natural Gas Combined Cycle,63.66315167027246
5037,Cross,Arkansas,Natural Gas Combined Cycle,61.12742527058355
5039,Dallas,Arkansas,Natural Gas Combined Cycle,60.313506122838895
5055,Greene,Arkansas,Natural Gas Combined Cycle,61.80043566871706
5065,Izard,Arkansas,Natural Gas Combined Cycle,64.47847061895037
5079,Lincoln,Arkansas,Natural Gas Combined Cycle,59.705802073072206
29099,Jefferson,Missouri,Solar PV (Utility),90.70515801653046
29115,Linn,Missouri,Solar PV (Utility),91.39222694975285
29121,Macon,Missouri,Wind,89.0362975303705
29135,Moniteau,Missouri,Solar PV (Utility),89.88942269183991
29145,Newton,Missouri,Wind,77.25588130279998
29163,Pike,Missouri,Solar PV (Utility),91.71243368445272
29173,Ralls,Missouri,Wind,83.92334742806835
29185,St. Clair,Missouri,Natural Gas Combined Cycle,87.5585039206421
29201,Scott,Missouri,Solar PV (Utility),88.59027726509962
29215,Texas,Missouri,Solar PV (Utility),87.87657135599542
29223,Wayne,Missouri,Solar PV (Utility),88.03557472334533
30007,Broadwater,Montana,Natural Gas Combined Cycle,54.46006991755691
30021,Dawson,Montana,Wind,74.87474340091842
30031,Gallatin,Montana,Natural Gas Combined Cycle,54.836555567634676
46091,Marshall,South Dakota,Wind,60.03488622136118
46107,Potter,South Dakota,Wind,58.21107808774747
46119,Sully,South Dakota,Wind,58.502015745367835
46129,Walworth,South Dakota,Wind,60.42645161384596
40057,Harmon,Oklahoma,Wind,52.20966946561134
40061,Haskell,Oklahoma,Natural Gas Combined Cycle,68.94484108395366
40069,Johnston,Oklahoma,Natural Gas Combined Cycle,64.50732968426473
40075,Kiowa,Oklahoma,Wind,48.85499085600428
40093,Major,Oklahoma,Wind,57.77802160131692
40103,Noble,Oklahoma,Natural Gas Combined Cycle,65.28184458162055
40115,Ottawa,Oklahoma,Natural Gas Combined Cycle,70.56005518037622
40133,Seminole,Oklahoma,Natural Gas Combined Cycle,66.30487693309819
40141,Tillman,Oklahoma,Wind,56.49229768899816
41009,Columbia,Oregon,Natural Gas Combined Cycle,56.27522674959194
6067,Sacramento,California,Natural Gas Combined Cycle,58.701462348347604
6071,San Bernardino,California,Natural Gas Combined Cycle,57.22183146032425
6111,Ventura,California,Solar PV (Utility),74.80570616094695
8005,Arapahoe,Colorado,Solar PV (Utility),72.77753633716154
5109,Pike,Arkansas,Natural Gas Combined Cycle,62.24738492221673
5117,Prairie,Arkansas,Solar PV (Utility),84.11270146724262
5135,Sharp,Arkansas,Natural Gas Combined Cycle,63.337638668717055
13307,Webster,Georgia,Natural Gas Combined Cycle,62.28304019127049
13311,White,Georgia,Solar PV (Utility),81.73368793287554
13315,Wilcox,Georgia,Natural Gas Combined Cycle,62.40783329080387
16005,Bannock,Idaho,Natural Gas Combined Cycle,55.35326956607927
16027,Canyon,Idaho,Natural Gas Combined Cycle,54.875396211490816
16039,Elmore,Idaho,Natural Gas Combined Cycle,54.46516056296845
16063,Lincoln,Idaho,Solar PV (Utility),77.48970794207298
16075,Payette,Idaho,Natural Gas Combined Cycle,54.34354216172412
17001,Adams,Illinois,Solar PV (Utility),93.18510096648384
17017,Cass,Illinois,Solar PV (Utility),93.88578838764714
30047,Lake,Montana,Solar PV (Residential),292.9464196976974
31123,Morrill,Nebraska,Solar PV (Utility),76.87783144855509
31127,Nemaha,Nebraska,Wind,79.76119248651884
31143,Polk,Nebraska,Wind,70.75757955331466
31153,Sarpy,Nebraska,Wind,77.92013880593225
31167,Stanton,Nebraska,Wind,66.36642359506344
31179,Wayne,Nebraska,Wind,62.145032012595266
31185,York,Nebraska,Wind,67.67379305435509
32011,Eureka,Nevada,Solar PV (Utility),73.94581537243373
32027,Pershing,Nevada,Natural Gas Combined Cycle,58.17064965005855
33005,Cheshire,New Hampshire,Wind,93.63020895835056
33017,Strafford,New Hampshire,Natural Gas Combined Cycle,66.38063451475077
34027,Morris,New Jersey,Solar PV (Residential),322.52816321315964
34037,Sussex,New Jersey,Wind,106.3823658936466
41023,Grant,Oregon,Solar PV (Utility),83.87820566018819
41047,Marion,Oregon,Natural Gas Combined Cycle,56.696325898892
41061,Union,Oregon,Natural Gas Combined Cycle,53.61173186001317
42009,Bedford,Pennsylvania,Natural Gas Combined Cycle,80.51877170758307
48355,Nueces,Texas,Natural Gas Combined Cycle,58.98062452097239
48363,Palo Pinto,Texas,Natural Gas Combined Cycle,57.904863217706044
48373,Polk,Texas,Solar PV (Utility),82.66917116109329
48389,Reeves,Texas,Natural Gas Combined Cycle,61.48365396265096
48405,San Augustine,Texas,Natural Gas Combined Cycle,58.505325121283484
48413,Schleicher,Texas,Natural Gas Combined Cycle,59.16976746653948
48421,Sherman,Texas,Wind,54.42564299170986
48439,Tarrant,Texas,Solar PV (Utility),78.8913827843996
48455,Trinity,Texas,Natural Gas Combined Cycle,58.342171121283485
48471,Walker,Texas,Natural Gas Combined Cycle,57.70112072470538
13083,Dade,Georgia,Natural Gas Combined Cycle,59.6584828475699
13089,DeKalb,Georgia,Solar PV (Utility),82.0421761796345
13097,Douglas,Georgia,Solar PV (Utility),82.33224593845254
13105,Elbert,Georgia,Natural Gas Combined Cycle,63.22292288955954
13111,Fannin,Georgia,Solar PV (Utility),84.02449053959718
13121,Fulton,Georgia,Solar PV (Residential),253.12149961615785
8067,La Plata,Colorado,Solar PV (Utility),67.16311847991416
8071,Las Animas,Colorado,Solar PV (Utility),68.08158322019099
5095,Monroe,Arkansas,Natural Gas Combined Cycle,60.02655697198342
17025,Clay,Illinois,Solar PV (Utility),92.07829588297525
17039,De Witt,Illinois,Wind,81.04261639883761
17045,Edgar,Illinois,Solar PV (Utility),95.00881195909662
17061,Greene,Illinois,Solar PV (Utility),92.16530681062069
17069,Hardin,Illinois,Solar PV (Utility),90.21032942653976
18049,Fulton,Indiana,Natural Gas Combined Cycle,76.04647798441388
18053,Grant,Indiana,Natural Gas Combined Cycle,75.46773868736916
18063,Hendricks,Indiana,Solar PV (Utility),95.4328481093828
18075,Jay,Indiana,Natural Gas Combined Cycle,75.56517278845794
18093,Lawrence,Indiana,Natural Gas Combined Cycle,77.38074124257977
18099,Marshall,Indiana,Natural Gas Combined Cycle,75.99600618348065
18113,Noble,Indiana,Natural Gas Combined Cycle,75.56927543542488
18119,Owen,Indiana,Natural Gas Combined Cycle,77.72119034055774
18133,Putnam,Indiana,Natural Gas Combined Cycle,78.27199003884678
18145,Shelby,Indiana,Natural Gas Combined Cycle,76.5824125909466
18157,Tippecanoe,Indiana,Natural Gas Combined Cycle,77.79571808550267
35011,De Baca,New Mexico,Solar PV (Utility),65.74632514964662
30049,Lewis and Clark,Montana,Natural Gas Combined Cycle,54.30046761740137
30053,Lincoln,Montana,Solar PV (Residential),298.1046075201617
30075,Powder River,Montana,Solar PV (Utility),82.65335267315238
30085,Roosevelt,Montana,Wind,88.51605885604842
31001,Adams,Nebraska,Wind,60.77842591238499
31005,Arthur,Nebraska,Wind,73.67510167649118
31017,Brown,Nebraska,Wind,62.580788499025815
31027,Cedar,Nebraska,Wind,61.62899333827319
31041,Custer,Nebraska,Wind,68.5223604802433
31059,Fillmore,Nebraska,Wind,64.52466991447683
31069,Garden,Nebraska,Wind,75.86862965561681
31077,Greeley,Nebraska,Wind,67.8771485240839
31089,Holt,Nebraska,Wind,61.77121216708337
48481,Wharton,Texas,Natural Gas Combined Cycle,58.41483037167234
48493,Wilson,Texas,Natural Gas Combined Cycle,59.05563432035024
48503,Young,Texas,Natural Gas Combined Cycle,58.25656431723942
49005,Cache,Utah,Solar PV (Utility),76.99277935208231
49017,Garfield,Utah,Solar PV (Utility),68.05084624430918
47183,Weakley,Tennessee,Natural Gas Combined Cycle,58.95175834212597
47187,Williamson,Tennessee,Natural Gas Combined Cycle,58.67279644477017
48003,Andrews,Texas,Wind,55.355692605489594
48019,Bandera,Texas,Natural Gas Combined Cycle,59.266085768250434
48027,Bell,Texas,Natural Gas Combined Cycle,57.39032607307221
48041,Brazos,Texas,Natural Gas Combined Cycle,57.580413174160995
48059,Callahan,Texas,Natural Gas Combined Cycle,58.11989101708388
48075,Childress,Texas,Wind,54.17349642803525
48083,Coleman,Texas,Natural Gas Combined Cycle,58.53493236700611
48089,Colorado,Texas,Natural Gas Combined Cycle,58.41153712128349
6001,Alameda,California,Natural Gas Combined Cycle,59.80690554430353
1105,Perry,Alabama,Natural Gas Combined Cycle,58.45431544010394
1111,Randolph,Alabama,Natural Gas Combined Cycle,59.78849634057055
1113,Russell,Alabama,Natural Gas Combined Cycle,61.18459489111495
1123,Tallapoosa,Alabama,Natural Gas Combined Cycle,59.455397340570556
18165,Vermillion,Indiana,Natural Gas Combined Cycle,78.09906733744693
19003,Adams,Iowa,Wind,74.31721363265056
19013,Black Hawk,Iowa,Wind,81.7894560898614
19025,Calhoun,Iowa,Wind,74.772015666054
19035,Cherokee,Iowa,Wind,67.07197219214146
17071,Henderson,Illinois,Wind,90.36101253663503
17075,Iroquois,Illinois,Wind,87.8117102589704
17087,Johnson,Illinois,Solar PV (Utility),89.90364117978082
17095,Knox,Illinois,Wind,90.64885019425539
17113,McLean,Illinois,Wind,80.33996780175957
17123,Marshall,Illinois,Wind,89.24025300009933
17135,Montgomery,Illinois,Wind,91.58119980803514
17151,Pope,Illinois,Solar PV (Utility),90.26920337830339
17163,St. Clair,Illinois,Solar PV (Utility),91.42206392563466
17187,Warren,Illinois,Wind,93.29758020678443
17199,Williamson,Illinois,Solar PV (Utility),90.26810337830338
31107,Knox,Nebraska,Wind,60.73823481843922
28077,Lawrence,Mississippi,Natural Gas Combined Cycle,58.748754975094236
28081,Lee,Mississippi,Natural Gas Combined Cycle,56.841698245703405
28085,Lincoln,Mississippi,Natural Gas Combined Cycle,58.784829625172
28087,Lowndes,Mississippi,Natural Gas Combined Cycle,56.97424424725882
28107,Panola,Mississippi,Natural Gas Combined Cycle,59.149359172605585
28123,Scott,Mississippi,Solar PV (Utility),82.39041989021614
28133,Sunflower,Mississippi,Natural Gas Combined Cycle,59.343907923772136
28145,Union,Mississippi,Natural Gas Combined Cycle,56.74423504508125
28159,Winston,Mississippi,Natural Gas Combined Cycle,56.254650297025506
29003,Andrew,Missouri,Wind,73.82042050530137
29015,Benton,Missouri,Solar PV (Utility),89.0718873671494
29027,Callaway,Missouri,Solar PV (Utility),90.19571093859886
29039,Cedar,Missouri,Wind,76.9890891921525
29049,Clinton,Missouri,Wind,79.61687365770865
29059,Dallas,Missouri,Wind,85.93006548443802
29071,Franklin,Missouri,Solar PV (Utility),90.4151882577124
48107,Crosby,Texas,Wind,53.07718243847245
48119,Delta,Texas,Natural Gas Combined Cycle,58.873749718483744
48131,Duval,Texas,Natural Gas Combustion Turbine,71.67041420737544
48143,Erath,Texas,Natural Gas Combined Cycle,57.76081111817266
48153,Floyd,Texas,Wind,46.76319061174308
48163,Frio,Texas,Natural Gas Combined Cycle,59.68622331879482
48171,Gillespie,Texas,Natural Gas Combined Cycle,58.85695911817267
48173,Glasscock,Texas,Wind,52.81079032782496
48175,Goliad,Texas,Natural Gas Combined Cycle,58.78012747120572
48183,Gregg,Texas,Solar PV (Utility),81.86615432434367
48187,Guadalupe,Texas,Natural Gas Combined Cycle,58.80324832035024
48205,Hartley,Texas,Wind,61.31571013367995
48209,Hays,Texas,Natural Gas Combined Cycle,58.69490606996139
48219,Hockley,Texas,Wind,53.7392399416047
48231,Hunt,Texas,Natural Gas Combined Cycle,58.41268106840599
48241,Jasper,Texas,Solar PV (Utility),82.7839190646205
48255,Karnes,Texas,Natural Gas Combined Cycle,58.94778622081686
48269,King,Texas,Wind,51.02907328815701
48279,Lamb,Texas,Wind,57.095318551211776
48289,Leon,Texas,Natural Gas Combined Cycle,58.138269970428006
8033,Dolores,Colorado,Solar PV (Utility),67.96323531666377
8039,Elbert,Colorado,Solar PV (Utility),71.08529173601687
8045,Garfield,Colorado,Solar PV (Utility),71.39297998277583
6079,San Luis Obispo,California,Natural Gas Combustion Turbine,76.04746184153615
6093,Siskiyou,California,Solar PV (Utility),80.90453412024411
6097,Sonoma,California,Natural Gas Combined Cycle,58.94426514461462
6105,Trinity,California,Solar PV (Residential),266.61438703341645
6017,El Dorado,California,Solar PV (Utility),78.08806594764997
18005,Bartholomew,Indiana,Natural Gas Combined Cycle,76.76600599219093
18017,Cass,Indiana,Natural Gas Combined Cycle,76.38741248519159
18027,Daviess,Indiana,Natural Gas Combined Cycle,77.84585889265756
18041,Fayette,Indiana,Natural Gas Combined Cycle,76.8621655411799
18043,Floyd,Indiana,Natural Gas Combined Cycle,77.60928479623499
13127,Glynn,Georgia,Solar PV (Residential),244.71530094251224
13133,Greene,Georgia,Natural Gas Combined Cycle,61.525988040415015
13143,Haralson,Georgia,Natural Gas Combined Cycle,60.25798939033725
13153,Houston,Georgia,Natural Gas Combined Cycle,62.57967424103718
13163,Jefferson,Georgia,Natural Gas Combined Cycle,60.61822233901515
13183,Long,Georgia,Solar PV (Residential),246.9703237686263
13193,Macon,Georgia,Natural Gas Combined Cycle,62.88971919127049
13207,Monroe,Georgia,Natural Gas Combined Cycle,61.27544789111494
13219,Oconee,Georgia,Natural Gas Combined Cycle,62.512601690492794
13227,Pickens,Georgia,Solar PV (Utility),83.06127033549765
13237,Putnam,Georgia,Natural Gas Combined Cycle,61.208004690492785
13249,Schley,Georgia,Natural Gas Combined Cycle,62.931593191270494
29083,Henry,Missouri,Natural Gas Combined Cycle,86.74894316947555
29093,Iron,Missouri,Solar PV (Utility),88.37119994598609
37003,Alexander,North Carolina,Solar PV (Utility),83.85026868430637
37007,Anson,North Carolina,Solar PV (Utility),82.87362999226592
37009,Ashe,North Carolina,Wind,59.59732973493064
37033,Caswell,North Carolina,Solar PV (Utility),86.73852929660504
37045,Cleveland,North Carolina,Natural Gas Combined Cycle,66.59231196420637
37063,Durham,North Carolina,Solar PV (Utility),86.53357046543239
37073,Gates,North Carolina,Natural Gas Combined Cycle,71.9475202285875
37085,Harnett,North Carolina,Solar PV (Utility),85.3386544542784
37097,Iredell,North Carolina,Solar PV (Utility),83.31088463049299
37109,Lincoln,North Carolina,Solar PV (Utility),82.34636442639345
37123,Montgomery,North Carolina,Solar PV (Utility),83.58743590137013
37133,Onslow,North Carolina,Solar PV (Utility),86.75244778454594
37145,Person,North Carolina,Solar PV (Utility),87.10199149512758
48299,Llano,Texas,Natural Gas Combined Cycle,58.46754541832821
48313,Madison,Texas,Natural Gas Combined Cycle,57.63089647431653
48325,Medina,Texas,Natural Gas Combined Cycle,59.49440236856152
48335,Mitchell,Texas,Natural Gas Combined Cycle,58.737372965761786
48343,Morris,Texas,Natural Gas Combined Cycle,64.00109703729778
51127,New Kent,Virginia,Natural Gas Combined Cycle,71.30149877602108
51133,Northumberland,Virginia,Solar PV (Utility),92.51385052120234
51167,Russell,Virginia,Natural Gas Combined Cycle,75.82890194709046
51179,Stafford,Virginia,Solar PV (Utility),92.60166144884776
51515,Bedford,Virginia,Solar PV (Utility),87.36552427806382
51590,Danville,Virginia,Solar PV (Residential),265.12195499581566
51620,Franklin,Virginia,Solar PV (Residential),271.8872234741578
51680,Lynchburg,Virginia,Solar PV (Utility),86.66633685690051
51720,Norton,Virginia,Solar PV (Residential),277.2002094543247
51740,Portsmouth,Virginia,Solar PV (Residential),278.080048861115
51830,Williamsburg,Virginia,Solar PV (Residential),274.98473616763636
12086,Miami-Dade,Florida,Solar PV (Residential),241.61798824903366
12103,Pinellas,Florida,Natural Gas Combined Cycle,67.81346066094001
12123,Taylor,Florida,Solar PV (Utility),77.94308106824096
13259,Stewart,Georgia,Natural Gas Combined Cycle,61.79207954119272
13271,Telfair,Georgia,Natural Gas Combined Cycle,61.714408740259486
13283,Treutlen,Georgia,Natural Gas Combined Cycle,60.86328779002616
13297,Walton,Georgia,Natural Gas Combined Cycle,61.98619394088164
20025,Clark,Kansas,Wind,62.66427068691735
20031,Coffey,Kansas,Wind,61.08740911697822
20033,Comanche,Kansas,Wind,58.93787223179838
20045,Douglas,Kansas,Wind,67.71518414830084
20055,Finney,Kansas,Wind,51.194137663940076
20069,Gray,Kansas,Wind,48.58619874535679
20081,Haskell,Kansas,Wind,50.09642367437726
20093,Kearny,Kansas,Wind,55.396183699435355
20101,Lane,Kansas,Wind,51.4006931336689
20111,Lyon,Kansas,Wind,66.76118898754821
20123,Mitchell,Kansas,Wind,57.073373004238896
20133,Neosho,Kansas,Wind,65.62148390403965
20139,Osage,Kansas,Wind,67.59011086646355
20151,Pratt,Kansas,Wind,54.75477174327598
20159,Rice,Kansas,Wind,55.87313127981166
20169,Saline,Kansas,Wind,59.807585204659475
37157,Rockingham,North Carolina,Natural Gas Combined Cycle,67.85536200308519
37173,Swain,North Carolina,Solar PV (Residential),254.07683810179938
37179,Union,North Carolina,Natural Gas Combined Cycle,68.06802611039562
39059,Guernsey,Ohio,Natural Gas Combined Cycle,76.40413188176969
39069,Henry,Ohio,Natural Gas Combined Cycle,81.2660464369803
39083,Knox,Ohio,Solar PV (Utility),99.8526499554762
39091,Logan,Ohio,Natural Gas Combined Cycle,75.93595073869125
39103,Medina,Ohio,Wind,91.3961898852792
39115,Morgan,Ohio,Natural Gas Combined Cycle,76.45858298441388
39127,Perry,Ohio,Solar PV (Utility),98.03023896286342
39137,Putnam,Ohio,Natural Gas Combined Cycle,78.50614658783577
39153,Summit,Ohio,Solar PV (Utility),101.47280211691634
39165,Warren,Ohio,Solar PV (Utility),94.67418673645587
